id,Q1,RQ1,Q2a1,Q2a2,MQ2A2_61,RQ2A2,Q2B,Q2A2_14,MQ2A2_1461,RQ2A2_14,Q3,Q3B1,Q3B2,Q3B3,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,KWON1,KWON2,KWON3,KWON4,KWON5,KWON6,KWON7,KWON8,총액1인MIS,C총액1인TOT,DAY평균,RDAY평균,Q7,Q8,Q9,D_MON,D_BUN,D_NAT,D_SEX,D_AGE,D_MOK,D_ENT,D_PLA,D_Q1,D_TYP
10370,1,1.00,11,12,12.00,11.00,2,12.00,12.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,3000.00,3.00,250.00,3.00,4,4,4,6.00,2.00,14.00,1.00,5.00,3.00,2.00,1.00,1.00,
10379,2,2.00,120,121,,14.00,1,107.00,,14.00,4,,,,,2,3,4,,6,,,,,11,,,,15,,,1,,3,,,,,,,,,,13,,,,17,1,,3,,,6,,8,3665.70,4.00,,,5,5,5,6.00,2.00,12.00,2.00,2.00,4.00,1.00,1.00,2.00,
10382,3,3.00,29,30,30.00,11.00,1,16.00,16.00,11.00,1,8,2,1,1,2,3,4,,,,,,,,12,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,6.00,,,5,5,5,6.00,2.00,9.00,2.00,4.00,1.00,1.00,2.00,3.00,
10383,3,3.00,29,30,30.00,11.00,1,16.00,16.00,11.00,1,8,2,1,1,2,3,,,,,,,,,12,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,6.00,,,5,5,5,6.00,2.00,9.00,2.00,3.00,1.00,1.00,2.00,3.00,
10385,2,2.00,179,180,,14.00,1,166.00,,14.00,3,,,,1,2,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,14,,,,1,,,,,,7,,,6.00,,,5,5,5,6.00,2.00,15.00,1.00,3.00,3.00,1.00,1.00,2.00,
10392,2,2.00,60,61,,13.00,1,47.00,47.00,12.00,3,,,,,2,,,,,,,,,,,,14,,,,1,,3,,,,,,,,,,,,,,,1,,3,,,,,,6476.07,5.00,,,4,3,3,6.00,2.00,12.00,1.00,2.00,3.00,1.00,1.00,2.00,
10395,5,4.00,39,40,40.00,12.00,1,26.00,26.00,11.00,2,3,1,,1,2,3,4,,,,,,,,,,,,,,1,2,,,,,,,,,,,13,,,,,1,2,,,,6,,,5000.00,4.00,125.00,3.00,4,5,5,6.00,2.00,9.00,2.00,5.00,2.00,1.00,1.00,4.00,
10398,5,4.00,39,40,40.00,12.00,1,26.00,26.00,11.00,2,10,2,4,,2,3,,,,,,,,,12,13,,,,,1,,3,,,,,,,,,,13,,,,,1,,3,,,6,,,4000.00,4.00,100.00,2.00,5,5,5,6.00,2.00,9.00,2.00,2.00,2.00,1.00,1.00,4.00,
10399,1,1.00,160,161,,14.00,1,147.00,,14.00,4,,,,,2,3,4,5,6,,,,10,,,,,15,,,1,,3,,,,,,,,11,,13,,,,17,1,,3,,,6,,8,6109.50,5.00,,,4,5,4,6.00,2.00,13.00,1.00,2.00,4.00,1.00,2.00,1.00,
10400,1,1.00,119,120,,14.00,1,106.00,,14.00,4,,,,,2,3,4,5,6,,,,,11,,13,,15,,,1,,3,,,,7,,,,,,13,14,,16,,1,,3,,5,6,7,,6000.00,5.00,,,5,5,5,6.00,2.00,9.00,1.00,2.00,4.00,1.00,2.00,1.00,
10429,4,4.00,59,60,60.00,12.00,1,46.00,46.00,12.00,6,,,,,,,,,,,,,,,12,,,,,17,1,,,,,,,,,,,,,,,,,1,,,,,,,,5000.00,4.00,83.33,2.00,5,4,4,6.00,2.00,20.00,2.00,2.00,6.00,1.00,1.00,4.00,
10449,2,2.00,267,268,,14.00,1,254.00,,14.00,3,,,,,2,3,4,5,6,,,,,,,13,14,,,,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,9000.00,5.00,,,5,5,5,6.00,2.00,9.00,1.00,2.00,3.00,1.00,2.00,2.00,1.00
10452,1,1.00,150,151,,14.00,1,137.00,,14.00,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,,,,,,,,,,,,,,15,,,1,,,,,,7,,3500.00,4.00,,,4,3,4,6.00,2.00,18.00,2.00,1.00,4.00,1.00,1.00,1.00,1.00
10457,2,2.00,59,60,60.00,12.00,1,46.00,46.00,12.00,1,8,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,1993.07,2.00,33.22,1.00,5,5,5,6.00,2.00,20.00,2.00,4.00,1.00,1.00,1.00,2.00,
10464,1,1.00,300,301,,14.00,1,287.00,,14.00,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,1,,3,4,,,,,,,,,13,14,,,17,1,,3,4,,6,7,8,9775.20,5.00,,,5,5,5,6.00,2.00,13.00,1.00,2.00,4.00,1.00,1.00,1.00,
10483,1,1.00,9,10,10.00,3.00,2,10.00,10.00,3.00,3,,,,1,2,,,,,,,,,,,,14,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,3000.00,3.00,300.00,3.00,5,5,5,6.00,2.00,17.00,1.00,3.00,3.00,2.00,1.00,1.00,
10488,1,1.00,119,120,,14.00,1,106.00,,14.00,4,,,,,2,3,4,5,6,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,10000.00,5.00,,,5,5,5,6.00,2.00,9.00,2.00,2.00,4.00,1.00,1.00,1.00,1.00
10492,2,2.00,119,120,,14.00,1,106.00,,14.00,2,2,5,4,1,2,,4,,6,,,,,11,,,,,,,1,2,,,5,,,,,,,,13,,,,,1,2,,,5,6,,,5000.00,4.00,,,5,5,5,6.00,2.00,9.00,2.00,4.00,2.00,1.00,1.00,2.00,
10497,2,2.00,209,210,,14.00,1,196.00,,14.00,4,,,,,2,3,4,,6,,,,,11,12,,,15,,,1,,3,,,,,,,,,,13,,15,,17,1,,3,,,6,7,8,,6.00,,,5,5,5,6.00,2.00,9.00,2.00,2.00,4.00,1.00,1.00,2.00,1.00
10503,10,4.00,41,42,42.00,12.00,1,28.00,28.00,11.00,2,13,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3000.00,3.00,71.43,2.00,5,3,4,6.00,2.00,9.00,1.00,2.00,2.00,1.00,1.00,4.00,
10505,3,3.00,329,330,,14.00,2,330.00,,14.00,4,,,,,2,,,,,7,8,9,,,,,,15,,,1,,3,,5,6,,,,,,,13,,,,,1,,3,,5,6,,,,6.00,,,5,4,5,6.00,2.00,20.00,2.00,2.00,4.00,2.00,1.00,3.00,
10506,2,2.00,238,239,,14.00,1,225.00,,14.00,2,2,1,8,1,2,3,,,,7,,,,11,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,7086.48,5.00,,,5,5,5,6.00,2.00,6.00,2.00,3.00,2.00,1.00,2.00,2.00,
10509,3,3.00,179,180,,14.00,1,166.00,,14.00,4,,,,,,3,4,5,,,,,10,,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,6000.00,5.00,,,5,5,5,6.00,2.00,9.00,2.00,2.00,4.00,1.00,1.00,3.00,1.00
10526,1,1.00,119,120,,14.00,1,106.00,,14.00,3,,,,,2,3,4,5,6,,,,,,,,14,,,,1,,3,,,,,,,,11,,13,,,,,1,,3,,,6,,,5000.00,4.00,,,5,5,5,6.00,2.00,9.00,1.00,2.00,3.00,1.00,1.00,1.00,
10532,4,4.00,20,21,21.00,11.00,1,7.00,7.00,2.00,2,3,1,2,1,2,3,,,,,,,,11,,,,,,,,,3,,5,,,,,,,,,14,,,,,,3,,5,,7,,2657.43,3.00,126.54,3.00,4,5,5,6.00,2.00,6.00,2.00,3.00,2.00,1.00,2.00,4.00,
10533,10,4.00,359,360,,14.00,1,346.00,,14.00,4,,,,,,3,,,,,,,,,,,,,,,1,,,,,6,,,,,,,,,,,17,1,,,,5,,,8,,6.00,,,4,4,4,6.00,2.00,9.00,1.00,1.00,4.00,1.00,1.00,4.00,
10537,2,2.00,160,161,,14.00,1,147.00,,14.00,4,,,,,2,3,4,5,6,,8,,,11,12,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,8000.00,5.00,,,5,5,5,6.00,2.00,9.00,2.00,2.00,4.00,1.00,2.00,2.00,1.00
10550,1,1.00,119,120,,14.00,1,106.00,,14.00,4,,,,,2,3,4,5,6,,,,,11,12,,,15,,,1,,3,,,,,,,,11,,13,,,,17,1,,3,,,6,,8,8000.00,5.00,,,4,5,5,6.00,2.00,9.00,2.00,2.00,4.00,1.00,2.00,1.00,
10551,6,4.00,6,7,7.00,2.00,2,7.00,7.00,2.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3500.00,4.00,500.00,4.00,4,3,4,6.00,2.00,9.00,1.00,5.00,3.00,2.00,2.00,4.00,
10552,1,1.00,119,120,,14.00,1,106.00,,14.00,4,,,,,2,3,4,5,6,,,,,11,12,,,15,,,1,,,,,,,,,,11,,13,,,,17,1,,,,,6,,8,8000.00,5.00,,,4,5,5,6.00,2.00,9.00,2.00,2.00,4.00,1.00,2.00,1.00,1.00
10553,2,2.00,6,7,7.00,2.00,2,7.00,7.00,2.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,4000.00,4.00,571.43,5.00,4,3,4,6.00,2.00,9.00,1.00,4.00,3.00,2.00,2.00,2.00,
10572,3,3.00,299,300,,14.00,1,286.00,,14.00,4,,,,,,3,4,5,6,,,,,,,,,15,,,1,2,3,4,5,,,8,,,,,13,14,,,17,1,2,3,4,5,6,7,8,5000.00,4.00,,,5,5,4,6.00,2.00,9.00,1.00,2.00,4.00,1.00,2.00,3.00,
10593,1,1.00,124,125,,14.00,1,111.00,,14.00,4,,,,1,,3,4,5,6,,8,,10,11,12,13,,15,,,1,,,,5,,,,,,11,,13,,,,,1,,,,5,6,,,10000.00,5.00,,,4,3,5,6.00,2.00,9.00,1.00,2.00,4.00,1.00,1.00,1.00,
10594,4,4.00,119,120,,14.00,1,106.00,,14.00,4,,,,,2,3,4,,6,,8,,10,,12,,,15,,,1,,,,,,,,,10,11,,13,,,,,1,,,,,6,,,2657.43,3.00,,,5,5,5,6.00,2.00,6.00,2.00,2.00,4.00,1.00,2.00,4.00,1.00
10595,3,3.00,160,161,,14.00,1,147.00,,14.00,4,,,,,2,,,,6,,,,,11,,,,15,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,2657.43,3.00,,,5,5,5,6.00,2.00,6.00,1.00,2.00,4.00,1.00,2.00,3.00,1.00
10598,1,1.00,329,330,,14.00,1,316.00,,14.00,4,,,,,2,,4,5,,,,,,,12,,,15,,,1,,3,,,,,,,10,,,13,,,,,1,,3,,,6,,,,6.00,,,4,4,5,6.00,2.00,12.00,2.00,2.00,4.00,1.00,2.00,1.00,1.00
10602,2,2.00,180,181,,14.00,1,167.00,,14.00,4,,,,1,2,3,4,,6,,,,,11,,,,15,,,1,,,4,,,,,,,,,13,,,,,1,,,4,,6,,,7600.00,5.00,,,5,5,5,6.00,2.00,97.00,2.00,2.00,4.00,1.00,1.00,2.00,1.00
10610,1,1.00,300,301,,14.00,1,287.00,,14.00,4,,,,,2,,4,,,,,,,,,,,15,,,,,,,,,,,,,,,,14,,,,,,,,,,7,,4887.60,4.00,,,5,5,4,6.00,2.00,13.00,2.00,2.00,4.00,1.00,1.00,1.00,1.00
10611,2,2.00,39,40,40.00,12.00,1,26.00,26.00,11.00,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,,,,,,11,,,,,,,,,,,,6,,,5987.31,5.00,149.68,3.00,4,3,4,6.00,2.00,97.00,1.00,5.00,3.00,1.00,1.00,2.00,
10619,1,1.00,90,91,,14.00,1,77.00,,13.00,3,,,,,2,,4,,,,,,,,,,14,,,,1,,,,,,,,,,,,,14,,,,1,,,,,,7,,4000.00,4.00,,,5,5,5,6.00,2.00,97.00,2.00,3.00,3.00,1.00,1.00,1.00,
10620,2,2.00,210,211,,14.00,1,197.00,,14.00,4,,,,,2,3,4,,6,,,,,,,,,15,,,,,,,,,,,,,,,,14,,,,,,,,,,7,,7331.40,5.00,,,5,4,4,6.00,2.00,97.00,2.00,2.00,4.00,1.00,1.00,2.00,1.00
10627,4,4.00,65,66,,13.00,1,52.00,52.00,12.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,8500.00,5.00,,,3,3,3,6.00,2.00,16.00,1.00,3.00,3.00,1.00,1.00,4.00,
10634,3,3.00,80,81,,13.00,1,67.00,,13.00,3,,,,,2,3,,,,,,,,11,,,14,,,,,,,,,,,,,10,,,,,,,,,,,,,6,,,9600.00,5.00,,,5,3,5,6.00,2.00,15.00,1.00,4.00,3.00,1.00,1.00,3.00,
10661,10,4.00,329,330,,14.00,1,316.00,,14.00,2,13,,,1,2,,,,,,,,,,12,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,5314.86,5.00,,,5,4,4,6.00,2.00,2.00,1.00,4.00,2.00,1.00,1.00,4.00,
10664,3,3.00,329,330,,14.00,1,316.00,,14.00,2,5,1,,1,,3,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,,6.00,,,5,4,4,6.00,2.00,2.00,2.00,3.00,2.00,1.00,1.00,3.00,
10666,5,4.00,299,300,,14.00,1,286.00,,14.00,2,5,,,1,,3,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,4429.05,4.00,,,5,5,5,6.00,2.00,2.00,1.00,1.00,2.00,1.00,1.00,4.00,
10681,5,4.00,59,60,60.00,12.00,1,46.00,46.00,12.00,3,,,,,,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1771.62,2.00,29.53,1.00,4,4,4,6.00,2.00,2.00,1.00,3.00,3.00,1.00,1.00,4.00,
10685,5,4.00,179,180,,14.00,1,166.00,,14.00,2,13,,,1,,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,4429.05,4.00,,,4,3,3,6.00,2.00,2.00,2.00,3.00,2.00,1.00,1.00,4.00,
10688,2,2.00,89,90,,13.00,1,76.00,,13.00,4,,,,,2,,4,5,,,,,,,,,,15,,,1,,,,,,,,,,11,,,,,,,1,,,,,6,,,1567.00,2.00,,,4,4,4,6.00,2.00,2.00,2.00,2.00,4.00,1.00,1.00,2.00,1.00
10691,10,4.00,300,301,,14.00,1,287.00,,14.00,4,,,,1,2,,,,,,,,,,,,,15,,,1,,3,4,,,,,,,,,,,,,,1,,3,4,,,,,9124.00,5.00,,,4,5,5,6.00,2.00,1.00,2.00,2.00,4.00,1.00,2.00,4.00,1.00
10693,3,3.00,209,210,,14.00,1,196.00,,14.00,4,,,,1,2,,,,,,,,,,,,,15,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,6268.00,5.00,,,4,3,3,6.00,2.00,2.00,1.00,2.00,4.00,1.00,1.00,3.00,
10698,4,4.00,89,90,,13.00,1,76.00,,13.00,4,,,,1,2,3,4,5,,,,,,,12,,,15,,,,,,,,,,,,,,,,14,,16,,,,,,,,7,,5484.50,5.00,,,5,5,5,6.00,2.00,2.00,2.00,2.00,4.00,1.00,1.00,4.00,1.00
10701,10,4.00,269,270,,14.00,1,256.00,,14.00,3,,,,1,,,,,,,,,,,,,14,,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,8858.10,5.00,,,5,5,5,6.00,2.00,2.00,1.00,2.00,3.00,1.00,1.00,4.00,
10716,1,1.00,209,210,,14.00,1,196.00,,14.00,4,,,,1,,,,,,,,,,,,,,15,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,8618.50,5.00,,,5,4,4,6.00,2.00,2.00,1.00,2.00,4.00,1.00,1.00,1.00,1.00
10717,1,1.00,209,210,,14.00,1,196.00,,14.00,4,,,,,2,,,,,,,,,,,,,15,,,1,,,,5,,,,,,,,,,,,,1,,,,5,,,,,6.00,,,4,4,4,6.00,2.00,2.00,1.00,2.00,4.00,1.00,1.00,1.00,1.00
10718,2,2.00,14,15,15.00,11.00,2,15.00,15.00,11.00,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,16,,,,,,,,7,,4562.00,4.00,304.13,4.00,5,5,5,6.00,2.00,1.00,1.00,2.00,3.00,2.00,2.00,2.00,1.00
10719,2,2.00,14,15,15.00,11.00,2,15.00,15.00,11.00,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,16,,,,,,,,7,,3649.60,4.00,243.31,3.00,4,5,4,6.00,2.00,1.00,1.00,3.00,3.00,2.00,2.00,2.00,2.00
10721,1,1.00,9,10,10.00,3.00,2,10.00,10.00,3.00,3,,,,1,2,,,,,,,,,,,,14,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,3000.00,3.00,300.00,3.00,5,5,5,6.00,2.00,12.00,1.00,6.00,3.00,2.00,1.00,1.00,
10726,2,2.00,269,270,,14.00,1,256.00,,14.00,4,,,,1,2,3,4,,,,,,,,,,,15,,,1,2,,,,,,,,,,,,,,,,1,2,,,,,,,,6.00,,,5,5,5,6.00,2.00,2.00,1.00,1.00,4.00,1.00,1.00,2.00,1.00
10727,5,4.00,89,90,,13.00,1,76.00,,13.00,2,5,3,4,1,2,3,4,,,,,,,,,,,,,,,,,,,6,,,,,,,,,15,,,,,,,5,,7,,3543.24,4.00,,,4,4,4,6.00,2.00,2.00,1.00,4.00,2.00,1.00,1.00,4.00,
10728,1,1.00,11,12,12.00,11.00,2,12.00,12.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,5000.00,4.00,416.67,4.00,5,4,5,6.00,2.00,9.00,2.00,2.00,3.00,2.00,2.00,1.00,
10729,2,2.00,11,12,12.00,11.00,2,12.00,12.00,11.00,3,,,,,,,,,,,,,,,,,14,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,6000.00,5.00,500.00,4.00,4,4,4,6.00,2.00,9.00,2.00,5.00,3.00,2.00,2.00,2.00,
10732,9,4.00,179,180,,14.00,1,166.00,,14.00,4,,,,1,2,,,,,,,,,,,,,15,,,,,,,,,,,,,11,,,,,,,,,,,,6,,,3134.00,4.00,,,4,3,3,6.00,2.00,2.00,1.00,2.00,4.00,1.00,1.00,4.00,1.00
10733,5,4.00,299,300,,14.00,1,286.00,,14.00,4,,,,,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,,6.00,,,4,4,4,6.00,2.00,2.00,2.00,2.00,4.00,1.00,1.00,4.00,1.00
10734,3,3.00,299,300,,14.00,1,286.00,,14.00,4,,,,1,2,3,,,,,,,,,,,,15,,,1,,,,,,,,,,,,13,,,,17,1,,,,,6,,8,,6.00,,,5,5,5,6.00,2.00,2.00,1.00,2.00,4.00,1.00,1.00,3.00,
10736,7,4.00,99,100,,14.00,1,86.00,,13.00,4,,,,,2,,,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,5484.50,5.00,,,4,3,4,6.00,2.00,2.00,1.00,2.00,4.00,1.00,1.00,4.00,1.00
10737,5,4.00,59,60,60.00,12.00,1,46.00,46.00,12.00,4,,,,1,2,,4,,6,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,3134.00,4.00,52.23,2.00,5,4,4,6.00,2.00,2.00,1.00,2.00,4.00,1.00,1.00,4.00,1.00
10738,1,1.00,59,60,60.00,12.00,1,46.00,46.00,12.00,4,,,,1,2,3,,,,,,,,,,,,15,,,1,,,4,,,,,,,,,,,,,,1,,,4,,,,,3134.00,4.00,52.23,2.00,5,5,5,6.00,2.00,2.00,2.00,2.00,4.00,1.00,1.00,1.00,1.00
10742,5,4.00,59,60,60.00,12.00,1,46.00,46.00,12.00,4,,,,,2,,,,,,,,,,,,,15,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,3134.00,4.00,52.23,2.00,4,4,4,6.00,2.00,2.00,2.00,2.00,4.00,1.00,1.00,4.00,
10743,3,3.00,119,120,,14.00,1,106.00,,14.00,4,,,,1,2,3,,,,,,,,,,,,15,,,1,,,4,,,,,,,11,,,,,,,1,,,4,,6,,,9402.00,5.00,,,5,5,5,6.00,2.00,2.00,1.00,1.00,4.00,1.00,1.00,3.00,1.00
10744,10,4.00,269,270,,14.00,1,256.00,,14.00,4,,,,1,2,3,,,,7,8,9,10,11,,13,,15,,,1,,3,4,5,,,,9,10,11,,13,,15,,17,1,,3,4,5,6,7,8,8858.10,5.00,,,5,3,5,6.00,2.00,2.00,1.00,1.00,4.00,1.00,1.00,4.00,1.00
10745,2,2.00,89,90,,13.00,1,76.00,,13.00,4,,,,1,2,3,4,,,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,4701.00,4.00,,,5,5,5,6.00,2.00,2.00,2.00,1.00,4.00,1.00,1.00,2.00,
10746,1,1.00,150,151,,14.00,1,137.00,,14.00,4,,,,,2,3,4,,6,,,,,,,,,15,,,1,,3,4,,,,,,,,,,,,,17,1,,3,4,,,,8,,6.00,,,5,5,5,6.00,2.00,12.00,1.00,2.00,4.00,1.00,2.00,1.00,1.00
10747,2,2.00,269,270,,14.00,1,256.00,,14.00,4,,,,1,2,3,,5,,,,9,,,12,,,15,,,1,2,3,,,,,,,,,,,,,,,1,2,3,,,,,,9402.00,5.00,,,5,4,4,6.00,2.00,2.00,2.00,2.00,4.00,1.00,1.00,2.00,1.00
10748,4,4.00,150,151,,14.00,1,137.00,,14.00,4,,,,1,2,3,4,,6,,,,,11,,,,,,,1,,,,,,,,,,,,,,,,17,1,,,,,,,8,10000.00,5.00,,,5,5,5,6.00,2.00,18.00,2.00,2.00,4.00,1.00,2.00,4.00,1.00
10751,10,4.00,329,330,,14.00,1,316.00,,14.00,1,3,5,4,1,2,3,4,,,,,,,,,,,,,,1,,,4,,6,,,,,,,,14,15,16,,1,,,4,5,,7,,,6.00,,,5,5,5,6.00,2.00,2.00,1.00,4.00,1.00,1.00,1.00,4.00,
10752,2,2.00,150,151,,14.00,1,137.00,,14.00,3,,,,1,2,3,4,5,6,,,9,10,11,,,,15,,,1,,3,,,,,,,,,,,,,,17,1,,3,,,,,8,9000.00,5.00,,,5,4,5,6.00,2.00,18.00,1.00,2.00,3.00,1.00,2.00,2.00,1.00
10753,8,4.00,4,5,5.00,2.00,2,5.00,5.00,2.00,3,,,,1,2,,,,,,,,,,,,14,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,313.40,1.00,62.68,2.00,3,3,3,6.00,2.00,2.00,1.00,3.00,3.00,2.00,1.00,4.00,
10754,1,1.00,150,151,,14.00,1,137.00,,14.00,4,,,,,2,3,4,,6,,,,,11,,,,15,,,1,,3,,,,,,,,,,13,,,,17,1,,3,,,6,,8,10000.00,5.00,,,5,5,5,6.00,2.00,9.00,2.00,2.00,4.00,1.00,2.00,1.00,
10755,1,1.00,120,121,,14.00,1,107.00,,14.00,4,,,,1,2,3,4,5,6,,,,,,,,,15,,,1,2,,,,,,,,,11,,13,14,,,17,1,2,,,,6,7,8,3910.08,4.00,,,5,4,5,6.00,2.00,13.00,2.00,2.00,4.00,1.00,2.00,1.00,
10760,10,4.00,179,180,,14.00,1,166.00,,14.00,4,,,,1,2,,,,,,,,,11,,13,,15,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,4562.00,4.00,,,5,5,5,6.00,2.00,1.00,2.00,2.00,4.00,1.00,2.00,4.00,1.00
10761,1,1.00,320,321,,14.00,1,307.00,,14.00,4,,,,,2,3,4,5,6,,8,,10,11,,13,,15,,,1,,3,,,,,,,,11,,13,14,,16,,1,,3,,,6,7,,9775.20,5.00,,,5,5,5,6.00,2.00,97.00,2.00,2.00,4.00,1.00,1.00,1.00,
10770,5,4.00,89,90,,13.00,1,76.00,,13.00,5,,,,,,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,,6.00,,,5,4,4,6.00,2.00,14.00,1.00,2.00,5.00,1.00,2.00,4.00,
10773,6,4.00,89,90,,13.00,1,76.00,,13.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,6720.45,5.00,,,5,4,4,6.00,2.00,14.00,1.00,5.00,3.00,1.00,2.00,4.00,
10774,4,4.00,89,90,,13.00,1,76.00,,13.00,3,,,,,,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,6720.45,5.00,,,5,5,5,6.00,2.00,14.00,1.00,4.00,3.00,1.00,2.00,4.00,
10776,5,4.00,89,90,,13.00,1,76.00,,13.00,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,6720.45,5.00,,,5,5,5,6.00,2.00,14.00,1.00,3.00,3.00,1.00,2.00,4.00,
10778,1,1.00,180,181,,14.00,1,167.00,,14.00,4,,,,1,2,,4,5,6,,,,,,,,,15,,,1,,3,4,,,,,,,,,,,,,,1,,3,4,,,,,,6.00,,,5,5,5,6.00,2.00,2.00,2.00,2.00,4.00,1.00,1.00,1.00,
10779,1,1.00,89,90,,13.00,1,76.00,,13.00,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,6842.64,5.00,,,5,5,5,6.00,2.00,14.00,1.00,2.00,3.00,1.00,2.00,1.00,
10780,1,1.00,99,100,,14.00,1,86.00,,13.00,4,,,,1,2,3,4,,6,,,,,,,,,15,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,6268.00,5.00,,,4,3,3,6.00,2.00,2.00,1.00,2.00,4.00,1.00,1.00,1.00,
10781,10,4.00,89,90,,13.00,1,76.00,,13.00,3,,,,,2,,,,,,,,,,,,14,,,,,,,,,6,,,,,,,,,,,,,,,,5,,,,7087.02,5.00,,,5,5,5,6.00,2.00,14.00,1.00,4.00,3.00,1.00,2.00,4.00,
10783,10,4.00,99,100,,14.00,1,86.00,,13.00,4,,,,1,2,3,,,,,,,,,,,,15,,,,,,,,,,,,,11,,,,,,,,,,,,6,,,2657.43,3.00,,,4,4,4,6.00,2.00,2.00,1.00,3.00,4.00,1.00,1.00,4.00,
10784,1,1.00,180,181,,14.00,1,167.00,,14.00,4,,,,,2,,,,,,,,,,,,,15,,,1,,,4,,,,,,,,,,,,,,1,,,4,,,,,,6.00,,,5,4,3,6.00,2.00,2.00,2.00,2.00,4.00,1.00,1.00,1.00,1.00
10785,3,3.00,180,181,,14.00,1,167.00,,14.00,4,,,,,2,,,,,,,,10,,,,,15,,,1,,,4,,,,,,,,,,,,,,1,,,4,,,,,3447.40,4.00,,,4,4,4,6.00,2.00,2.00,2.00,2.00,4.00,1.00,1.00,3.00,1.00
10787,3,3.00,180,181,,14.00,1,167.00,,14.00,4,,,,1,2,,,5,,,,,,11,,,,15,,,1,2,3,4,,,,,,,,,,,,,,1,2,3,4,,,,,3447.40,4.00,,,5,5,5,6.00,2.00,2.00,2.00,2.00,4.00,1.00,1.00,3.00,1.00
10789,1,1.00,119,120,,14.00,1,106.00,,14.00,4,,,,,2,3,4,5,6,,,,,11,,,,15,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,3665.70,4.00,,,5,5,5,6.00,2.00,14.00,2.00,2.00,4.00,1.00,2.00,1.00,1.00
