ID,D_AGE,AGE_NAME,IS_HALLYU,IS_FIT,IS_FAMILY,IS_SOLO,TOTAL_SPEND
9767,5.00,50대,1,1,0,0,5
9768,4.00,40대,0,1,0,0,5
9769,2.00,20대,0,1,0,0,5
9770,4.00,40대,0,1,0,0,4
9771,3.00,30대,1,1,0,0,5
9772,4.00,40대,0,1,0,0,4
9773,2.00,20대,0,1,0,0,5
9774,2.00,20대,0,1,0,0,4
9775,2.00,20대,1,1,0,0,5
9776,5.00,50대,0,1,0,0,4
9777,3.00,30대,0,1,0,0,5
9778,3.00,30대,1,1,0,0,5
9779,3.00,30대,1,1,0,0,4
9780,2.00,20대,1,1,0,1,5
9781,3.00,30대,1,1,0,0,5
9782,2.00,20대,0,1,1,0,5
9783,2.00,20대,0,0,0,0,4
9784,5.00,50대,1,1,0,0,5
9785,3.00,30대,0,1,0,0,5
9786,3.00,30대,0,1,0,0,5
9787,4.00,40대,0,1,0,0,5
9788,2.00,20대,1,1,0,0,5
9789,2.00,20대,1,1,0,0,5
9790,2.00,20대,0,1,0,0,5
9791,2.00,20대,0,1,1,0,5
9792,3.00,30대,0,1,0,0,5
9793,2.00,20대,1,1,0,0,5
9794,2.00,20대,0,1,0,0,5
9795,3.00,30대,0,1,0,0,5
9796,2.00,20대,0,1,0,1,5
9797,3.00,30대,0,1,0,0,5
9798,2.00,20대,0,1,0,0,4
9799,4.00,40대,0,1,0,0,5
9800,2.00,20대,0,1,0,0,5
9801,3.00,30대,1,1,0,1,4
9802,3.00,30대,0,1,0,0,5
9803,3.00,30대,0,1,0,1,5
9804,3.00,30대,1,1,0,0,5
9805,2.00,20대,1,1,0,0,5
9806,2.00,20대,1,1,0,0,5
9807,3.00,30대,1,1,0,0,5
9808,2.00,20대,1,1,1,0,5
9809,3.00,30대,0,1,0,0,5
9810,2.00,20대,1,1,0,1,5
9811,6.00,60대이상,0,1,0,0,5
9812,2.00,20대,0,1,0,0,5
9813,4.00,40대,0,1,0,1,5
9814,5.00,50대,1,1,0,0,4
9815,2.00,20대,0,1,0,0,4
9816,5.00,50대,0,1,0,0,5
9817,4.00,40대,0,1,0,0,5
9818,3.00,30대,1,1,0,0,5
9819,3.00,30대,0,1,0,0,5
9820,3.00,30대,0,1,0,0,5
9821,4.00,40대,1,1,0,0,5
9822,3.00,30대,1,1,0,0,4
9823,4.00,40대,1,1,0,0,4
9824,2.00,20대,1,1,0,1,4
9825,3.00,30대,0,1,0,0,5
9826,2.00,20대,0,1,0,0,4
9827,5.00,50대,0,1,0,0,5
9828,2.00,20대,1,1,0,0,4
9829,6.00,60대이상,0,1,0,0,4
9830,5.00,50대,1,1,0,0,5
9831,2.00,20대,0,0,0,1,5
9832,2.00,20대,1,1,0,0,5
9833,4.00,40대,0,0,0,0,4
9834,3.00,30대,0,1,0,0,4
9835,4.00,40대,1,1,0,0,5
9836,3.00,30대,0,1,0,0,4
9837,2.00,20대,0,1,1,0,5
9838,3.00,30대,0,0,1,0,5
9839,2.00,20대,1,1,0,0,4
9840,2.00,20대,1,1,0,0,5
9841,2.00,20대,0,0,0,1,5
9842,4.00,40대,0,1,0,0,4
9843,6.00,60대이상,1,1,0,0,5
9844,3.00,30대,0,1,0,0,5
9845,5.00,50대,1,1,0,0,5
9846,3.00,30대,0,0,1,0,5
9847,2.00,20대,1,1,0,0,5
9848,4.00,40대,1,1,0,0,4
9849,2.00,20대,0,1,0,0,5
9850,2.00,20대,0,1,0,0,5
9851,2.00,20대,1,1,0,0,5
9852,2.00,20대,0,1,0,0,5
9853,2.00,20대,0,1,1,0,5
9854,2.00,20대,0,1,0,0,5
9855,2.00,20대,0,1,0,0,5
9856,3.00,30대,1,1,0,0,5
9857,2.00,20대,1,1,0,0,5
9858,4.00,40대,0,1,0,1,5
9859,2.00,20대,1,1,0,0,5
9860,3.00,30대,0,0,1,0,5
9861,3.00,30대,0,1,1,0,4
9862,5.00,50대,1,0,0,0,5
9863,1.00,10대,1,1,0,0,3
9864,3.00,30대,0,1,1,0,5
9865,4.00,40대,1,1,0,0,5
9866,3.00,30대,0,1,0,0,5
9867,3.00,30대,0,0,1,0,5
9868,2.00,20대,1,1,0,1,2
9869,2.00,20대,1,1,0,0,5
9870,1.00,10대,1,1,0,1,4
9871,2.00,20대,0,1,0,0,5
9872,2.00,20대,1,1,0,0,5
9873,4.00,40대,1,1,0,0,4
9874,2.00,20대,1,1,1,0,4
9875,2.00,20대,0,0,0,0,5
9876,2.00,20대,0,0,1,0,5
9877,2.00,20대,0,0,0,0,5
9878,2.00,20대,1,1,0,0,4
9879,3.00,30대,1,1,0,0,5
9880,3.00,30대,0,0,1,0,4
9881,3.00,30대,0,1,0,0,3
9882,4.00,40대,1,1,0,0,5
9883,5.00,50대,1,1,0,0,5
9884,2.00,20대,0,1,0,1,5
9885,5.00,50대,1,1,0,0,5
9886,2.00,20대,0,1,0,0,5
9887,3.00,30대,1,1,0,0,5
9888,1.00,10대,0,0,0,0,5
9889,2.00,20대,1,1,0,0,4
9890,3.00,30대,0,1,0,1,4
9891,4.00,40대,1,1,0,0,4
9892,2.00,20대,0,1,0,0,5
9893,3.00,30대,1,1,0,0,4
9894,5.00,50대,0,1,0,0,4
9895,5.00,50대,1,1,0,0,5
9896,2.00,20대,1,1,0,1,4
9897,3.00,30대,1,1,1,0,4
9898,3.00,30대,1,1,0,1,5
9899,3.00,30대,1,1,0,0,5
9900,1.00,10대,1,1,0,0,5
9901,4.00,40대,1,0,0,0,5
9902,4.00,40대,1,0,0,0,4
9903,3.00,30대,0,0,0,0,4
9904,3.00,30대,1,1,0,0,4
9905,5.00,50대,1,1,1,0,4
9906,4.00,40대,1,1,0,0,4
9907,3.00,30대,1,1,0,0,5
9908,2.00,20대,0,1,0,0,5
9909,3.00,30대,0,1,0,0,4
9910,3.00,30대,0,1,0,0,5
9911,3.00,30대,1,1,0,0,5
9912,4.00,40대,1,1,0,1,4
9913,4.00,40대,0,1,0,0,4
9914,2.00,20대,1,1,0,0,4
9915,3.00,30대,0,1,0,0,5
9916,5.00,50대,1,1,0,0,5
9917,5.00,50대,1,1,0,1,5
9918,3.00,30대,1,1,0,0,5
9919,2.00,20대,1,1,0,0,4
9920,5.00,50대,0,1,0,0,4
9921,5.00,50대,1,1,0,0,5
9922,4.00,40대,0,1,0,0,5
9923,3.00,30대,1,1,0,0,5
9924,4.00,40대,0,1,0,0,4
9925,1.00,10대,1,1,0,0,5
9926,4.00,40대,0,1,1,0,5
9927,3.00,30대,0,1,0,1,4
9928,2.00,20대,0,1,0,0,5
9929,5.00,50대,1,1,1,0,5
9930,2.00,20대,1,1,0,0,4
9931,4.00,40대,1,1,0,0,5
9932,3.00,30대,0,1,0,0,5
9933,3.00,30대,1,1,1,0,5
9934,5.00,50대,1,1,0,0,3
9935,1.00,10대,1,1,0,0,5
9936,1.00,10대,1,1,0,0,5
9937,3.00,30대,0,1,0,0,4
9938,2.00,20대,1,1,0,0,5
9939,3.00,30대,1,1,0,0,5
9940,6.00,60대이상,0,1,0,0,4
9941,6.00,60대이상,0,1,0,0,3
9942,3.00,30대,1,1,0,0,5
9943,1.00,10대,1,1,0,0,5
9944,4.00,40대,0,1,0,0,5
9945,3.00,30대,1,1,0,0,5
9946,3.00,30대,0,0,1,0,5
9947,5.00,50대,1,0,0,1,5
9948,2.00,20대,0,1,0,0,5
9949,2.00,20대,1,1,0,0,5
9950,4.00,40대,0,1,0,0,4
9951,2.00,20대,0,1,0,1,5
9952,2.00,20대,0,1,0,0,5
9953,4.00,40대,1,1,0,0,5
9954,2.00,20대,0,0,0,0,4
9955,1.00,10대,1,1,0,0,4
9956,2.00,20대,1,1,0,0,5
9957,3.00,30대,1,1,0,1,4
9958,3.00,30대,0,0,0,0,5
9959,6.00,60대이상,1,1,0,1,5
9960,2.00,20대,0,1,0,0,5
9961,2.00,20대,0,1,0,0,4
9962,2.00,20대,1,1,0,0,5
9963,2.00,20대,0,1,0,0,5
9964,4.00,40대,1,1,0,0,3
9965,5.00,50대,1,1,0,1,5
9966,2.00,20대,0,0,0,0,5
9967,2.00,20대,1,1,0,0,5
9968,3.00,30대,0,0,1,0,5
9969,4.00,40대,0,1,0,0,4
9970,3.00,30대,0,0,0,1,5
9971,4.00,40대,0,0,0,0,4
9972,3.00,30대,0,1,0,0,5
9973,2.00,20대,0,1,0,0,5
9974,3.00,30대,1,1,0,0,5
9975,2.00,20대,1,0,0,0,3
9976,2.00,20대,1,1,0,0,5
9977,2.00,20대,1,1,0,0,4
9978,4.00,40대,1,1,0,0,5
9979,3.00,30대,1,1,0,0,5
9980,2.00,20대,1,1,0,0,5
9981,2.00,20대,1,1,1,0,5
9982,4.00,40대,0,0,0,0,5
9983,3.00,30대,1,1,0,1,5
9984,1.00,10대,1,1,0,1,5
9985,1.00,10대,1,1,0,0,4
9986,2.00,20대,0,1,1,0,5
9987,2.00,20대,1,1,0,0,5
9988,3.00,30대,0,1,0,0,5
9989,3.00,30대,0,1,0,0,4
9990,2.00,20대,0,1,0,0,5
9991,5.00,50대,1,1,0,0,5
9992,4.00,40대,1,1,0,0,5
9993,4.00,40대,1,1,0,0,5
9994,4.00,40대,0,1,0,0,5
9995,3.00,30대,0,0,0,0,5
9996,3.00,30대,0,1,0,0,5
9997,3.00,30대,0,0,1,0,5
9998,3.00,30대,0,1,0,0,5
9999,2.00,20대,0,1,0,0,5
10000,3.00,30대,0,0,1,0,5
10001,1.00,10대,1,0,0,0,5
10002,5.00,50대,0,1,0,0,5
10003,2.00,20대,1,1,0,0,5
10004,3.00,30대,0,1,0,1,5
10005,3.00,30대,0,1,0,0,3
10006,4.00,40대,1,1,0,0,4
10007,4.00,40대,0,1,0,0,5
10008,2.00,20대,0,1,0,0,5
10009,4.00,40대,0,1,0,0,5
10010,4.00,40대,1,1,0,1,5
10011,2.00,20대,0,0,0,1,5
10012,3.00,30대,0,1,0,0,4
10013,3.00,30대,0,0,1,0,5
10014,3.00,30대,1,1,1,0,5
10015,3.00,30대,0,0,1,0,5
10016,2.00,20대,1,1,0,0,5
10017,3.00,30대,0,1,0,1,5
10018,4.00,40대,0,1,0,0,5
10019,3.00,30대,1,1,0,0,5
10020,1.00,10대,0,1,0,0,4
10021,3.00,30대,0,1,0,1,3
10022,3.00,30대,1,1,0,0,4
10023,1.00,10대,1,1,0,0,4
10024,5.00,50대,1,1,0,1,5
10025,5.00,50대,0,0,1,0,4
10026,5.00,50대,1,1,0,0,5
10027,3.00,30대,1,1,0,0,4
10028,3.00,30대,1,1,0,0,5
10029,3.00,30대,0,1,0,0,5
10030,2.00,20대,1,1,1,0,5
10031,2.00,20대,0,1,0,0,5
10032,5.00,50대,1,1,0,0,5
10033,1.00,10대,1,1,0,0,4
10034,2.00,20대,1,0,0,0,5
10035,4.00,40대,1,0,0,0,4
10036,2.00,20대,1,1,0,0,5
10037,2.00,20대,0,1,0,0,5
10038,2.00,20대,0,0,0,0,5
10039,3.00,30대,1,1,0,0,3
10040,2.00,20대,0,0,0,0,5
10041,4.00,40대,1,0,0,0,4
10042,2.00,20대,0,1,0,0,4
10043,1.00,10대,1,1,0,0,5
10044,5.00,50대,0,1,0,0,5
10045,2.00,20대,1,1,0,0,5
10046,2.00,20대,0,1,0,1,5
10047,2.00,20대,1,1,0,0,5
10048,2.00,20대,1,1,0,1,5
10049,3.00,30대,1,1,0,0,4
10050,5.00,50대,1,1,1,0,5
10051,2.00,20대,1,1,0,0,5
10052,2.00,20대,1,1,0,0,5
10053,4.00,40대,1,1,0,0,5
10054,6.00,60대이상,1,1,0,0,5
10055,2.00,20대,0,1,0,0,5
10056,2.00,20대,1,1,0,0,5
10057,5.00,50대,0,1,0,0,5
10058,2.00,20대,1,1,0,0,5
10059,3.00,30대,1,1,0,0,5
10060,3.00,30대,0,0,0,0,4
10061,4.00,40대,0,0,1,0,5
10062,2.00,20대,1,1,0,0,4
10063,4.00,40대,1,1,0,1,5
10064,6.00,60대이상,0,0,0,1,4
10065,3.00,30대,1,0,0,1,5
10066,2.00,20대,1,1,0,0,5
10067,2.00,20대,0,1,0,0,5
10068,2.00,20대,1,1,0,0,5
10069,3.00,30대,1,1,0,0,5
10070,2.00,20대,1,1,0,0,5
10071,3.00,30대,0,1,0,0,5
10072,5.00,50대,0,1,0,0,5
10073,3.00,30대,1,1,0,0,4
10074,5.00,50대,1,1,0,0,5
10075,2.00,20대,0,0,0,0,5
10076,5.00,50대,1,1,1,0,5
10077,4.00,40대,1,1,0,0,5
10078,2.00,20대,0,0,0,0,4
10079,3.00,30대,0,0,0,0,4
10080,4.00,40대,1,1,0,1,5
10081,4.00,40대,1,1,0,0,4
10082,2.00,20대,1,1,1,0,5
10083,2.00,20대,1,1,1,0,4
10084,3.00,30대,1,1,0,0,5
10085,3.00,30대,1,1,0,0,5
10086,2.00,20대,1,1,0,0,5
10087,6.00,60대이상,0,1,0,0,5
10088,4.00,40대,1,1,0,0,5
10089,5.00,50대,0,1,1,0,5
10090,6.00,60대이상,1,1,0,0,5
10091,2.00,20대,0,1,0,0,4
10092,5.00,50대,1,1,0,0,5
10093,3.00,30대,1,1,0,0,5
10094,2.00,20대,0,1,0,0,5
10095,2.00,20대,0,1,0,0,5
10096,4.00,40대,1,1,0,0,4
10097,4.00,40대,0,0,0,0,5
10098,2.00,20대,1,1,0,0,4
10099,5.00,50대,1,1,0,1,5
10100,2.00,20대,1,1,0,0,5
10101,2.00,20대,1,1,1,0,5
10102,4.00,40대,0,1,0,0,5
10103,2.00,20대,1,1,1,0,5
10104,2.00,20대,1,1,0,0,5
10105,4.00,40대,0,1,0,0,5
10106,3.00,30대,1,1,0,0,4
10107,2.00,20대,1,1,1,0,5
10108,5.00,50대,0,1,0,0,5
10109,2.00,20대,1,1,1,0,5
10110,5.00,50대,1,1,0,0,5
10111,4.00,40대,1,1,0,1,5
10112,3.00,30대,0,1,0,0,5
10113,4.00,40대,1,1,0,0,5
10114,2.00,20대,1,1,0,0,5
10115,3.00,30대,0,0,0,0,5
10116,3.00,30대,1,1,0,1,4
10117,4.00,40대,1,1,0,0,5
10118,2.00,20대,1,1,0,0,5
10119,5.00,50대,1,1,0,0,4
10120,1.00,10대,1,1,0,0,5
10121,2.00,20대,1,1,0,0,5
10122,5.00,50대,0,1,0,0,5
10123,2.00,20대,1,1,0,0,4
10124,2.00,20대,1,1,0,0,5
10125,2.00,20대,1,1,0,0,4
10126,6.00,60대이상,1,1,0,1,5
10127,6.00,60대이상,0,1,0,0,4
10128,4.00,40대,1,1,0,0,5
10129,4.00,40대,0,0,1,0,5
10130,2.00,20대,1,1,0,1,5
10131,2.00,20대,1,1,1,0,5
10132,4.00,40대,0,1,1,0,5
10133,2.00,20대,0,1,0,0,5
10134,4.00,40대,1,1,0,0,4
10135,2.00,20대,1,1,0,0,5
10136,4.00,40대,1,1,0,0,4
10137,3.00,30대,1,1,0,0,5
10138,2.00,20대,0,1,0,0,5
10139,2.00,20대,0,1,0,0,5
10140,4.00,40대,0,1,0,0,5
10141,3.00,30대,1,1,0,1,5
10142,4.00,40대,1,1,0,0,5
10143,3.00,30대,1,1,0,0,5
10144,3.00,30대,1,1,0,0,5
10145,2.00,20대,1,1,0,0,5
10146,2.00,20대,1,1,0,1,5
10147,3.00,30대,0,1,1,0,5
10148,2.00,20대,1,0,0,1,5
10149,4.00,40대,1,1,1,0,4
10150,3.00,30대,1,1,0,0,4
10151,2.00,20대,1,1,0,1,5
10152,2.00,20대,0,1,0,0,4
10153,2.00,20대,0,1,0,0,5
10154,1.00,10대,0,1,0,0,5
10155,2.00,20대,0,1,0,1,5
10156,1.00,10대,1,1,0,0,5
10157,2.00,20대,0,1,0,0,4
10158,1.00,10대,0,1,0,0,5
10159,2.00,20대,1,1,0,0,5
10160,2.00,20대,1,1,0,0,5
10161,2.00,20대,0,1,0,0,4
10162,3.00,30대,0,1,1,0,2
10163,3.00,30대,0,1,0,0,5
10164,1.00,10대,1,1,0,0,3
10165,4.00,40대,1,1,0,0,5
10166,3.00,30대,1,1,0,1,5
10167,2.00,20대,1,1,0,0,4
10168,3.00,30대,0,1,0,1,5
10169,5.00,50대,1,1,0,0,5
10170,2.00,20대,0,1,0,0,5
10171,4.00,40대,1,1,0,0,5
10172,6.00,60대이상,1,1,1,0,5
10173,5.00,50대,0,1,0,0,5
10174,2.00,20대,1,1,0,0,5
10175,3.00,30대,1,1,0,0,5
10176,4.00,40대,1,1,0,0,5
10177,3.00,30대,1,1,0,0,5
10178,2.00,20대,0,1,0,0,4
10179,4.00,40대,1,1,0,0,5
10180,6.00,60대이상,0,1,0,0,5
10181,5.00,50대,1,1,0,0,5
10182,3.00,30대,0,1,0,0,4
10183,2.00,20대,0,1,1,0,4
10184,2.00,20대,1,1,0,0,4
10185,2.00,20대,0,1,0,0,4
10186,2.00,20대,0,1,0,0,5
10187,4.00,40대,0,1,0,1,5
10188,5.00,50대,1,1,0,0,5
10189,2.00,20대,1,1,0,0,4
10190,2.00,20대,1,1,0,0,4
10191,4.00,40대,1,0,0,0,4
10192,2.00,20대,0,1,0,0,5
10193,4.00,40대,1,1,0,0,5
10194,2.00,20대,1,1,0,1,4
10195,2.00,20대,1,1,0,0,5
10196,3.00,30대,1,1,0,0,3
10197,6.00,60대이상,1,0,0,0,5
10198,2.00,20대,1,1,0,0,4
10199,4.00,40대,1,1,0,0,4
10200,5.00,50대,1,1,0,0,4
10201,5.00,50대,0,1,0,0,5
10202,3.00,30대,0,1,0,0,4
10203,4.00,40대,1,1,0,0,5
10204,2.00,20대,0,1,0,0,4
10205,1.00,10대,0,1,0,0,5
10206,2.00,20대,1,1,0,0,5
10207,3.00,30대,1,1,0,1,4
10208,3.00,30대,0,1,0,0,5
10209,3.00,30대,0,1,0,0,4
10210,3.00,30대,0,1,0,0,5
10211,6.00,60대이상,1,1,0,0,5
10212,2.00,20대,0,1,0,0,5
10213,3.00,30대,1,1,0,1,5
10214,6.00,60대이상,1,1,0,0,5
10215,4.00,40대,1,1,0,0,4
10216,5.00,50대,1,1,0,0,4
10217,6.00,60대이상,1,1,0,0,5
10218,5.00,50대,1,1,1,0,5
10219,2.00,20대,0,1,0,0,5
10220,5.00,50대,0,1,1,0,4
10221,4.00,40대,1,1,0,1,4
10222,5.00,50대,1,1,0,0,4
10223,4.00,40대,1,1,0,0,4
10224,2.00,20대,0,1,0,0,5
10225,3.00,30대,1,1,0,0,5
10226,6.00,60대이상,1,1,0,0,4
10227,5.00,50대,1,1,0,0,5
10228,4.00,40대,1,1,1,0,5
10229,1.00,10대,1,1,0,1,5
10230,2.00,20대,0,1,0,0,4
10231,5.00,50대,0,1,0,0,5
10232,3.00,30대,1,1,1,0,5
10233,4.00,40대,1,1,0,0,4
10234,5.00,50대,1,1,0,0,3
10235,2.00,20대,0,1,0,0,4
10236,4.00,40대,1,1,0,0,5
10237,3.00,30대,1,1,0,0,4
10238,4.00,40대,1,1,0,0,5
10239,5.00,50대,1,1,0,0,4
10240,4.00,40대,1,1,0,0,5
10241,5.00,50대,1,1,0,0,4
10242,2.00,20대,0,1,1,0,4
10243,4.00,40대,0,1,0,0,4
10244,5.00,50대,1,1,0,0,5
10245,3.00,30대,1,1,0,1,5
10246,2.00,20대,0,1,1,0,5
10247,2.00,20대,1,1,0,0,4
10248,1.00,10대,0,1,0,0,4
10249,2.00,20대,1,1,0,0,4
10250,4.00,40대,1,1,0,0,4
10251,3.00,30대,1,0,0,1,3
10252,4.00,40대,1,0,0,0,5
10253,3.00,30대,1,1,0,1,3
10254,2.00,20대,1,1,0,0,4
10255,3.00,30대,0,1,0,1,4
10256,3.00,30대,1,0,0,0,4
10257,4.00,40대,0,0,0,1,4
10258,2.00,20대,0,1,0,0,5
10259,6.00,60대이상,0,0,0,1,4
10260,4.00,40대,1,1,0,0,5
10261,2.00,20대,1,1,0,0,5
10262,4.00,40대,0,1,0,0,5
10263,6.00,60대이상,0,1,0,0,4
10264,2.00,20대,0,1,0,0,5
10265,2.00,20대,0,1,0,0,4
10266,2.00,20대,0,1,0,0,5
10267,2.00,20대,0,1,1,0,5
10268,4.00,40대,0,1,0,0,5
10269,3.00,30대,0,1,0,0,5
10270,2.00,20대,1,1,1,0,4
10271,6.00,60대이상,1,1,0,0,5
10272,3.00,30대,1,1,0,0,4
10273,4.00,40대,1,1,0,0,4
10274,3.00,30대,1,1,0,0,5
10275,2.00,20대,0,1,0,1,5
10276,5.00,50대,1,1,0,0,3
10277,3.00,30대,0,1,1,0,5
10278,3.00,30대,1,0,0,0,5
10279,6.00,60대이상,1,1,0,0,5
10280,3.00,30대,1,1,1,0,5
10281,5.00,50대,1,1,0,0,3
10282,3.00,30대,0,1,0,0,5
10283,2.00,20대,0,1,0,0,4
10284,1.00,10대,0,1,0,0,5
10285,4.00,40대,0,1,0,0,4
10286,3.00,30대,0,1,0,0,3
10287,3.00,30대,0,1,0,0,5
10288,2.00,20대,1,1,1,0,5
10289,4.00,40대,0,1,0,0,5
10290,2.00,20대,0,0,0,1,5
10291,5.00,50대,1,1,0,1,5
10292,2.00,20대,0,1,0,0,5
10293,2.00,20대,1,1,0,1,5
10294,2.00,20대,1,1,0,1,4
10295,6.00,60대이상,1,1,0,1,4
10296,3.00,30대,1,1,0,0,5
10297,6.00,60대이상,1,1,1,0,5
10298,2.00,20대,1,1,0,0,5
10299,2.00,20대,1,1,0,0,5
10300,3.00,30대,0,1,0,0,4
10301,3.00,30대,1,1,0,0,5
10302,3.00,30대,1,1,0,0,5
10303,2.00,20대,1,1,0,0,5
10304,1.00,10대,0,1,0,0,5
10305,3.00,30대,1,1,1,0,5
10306,2.00,20대,0,1,0,0,5
10307,4.00,40대,1,0,0,0,4
10308,2.00,20대,0,1,0,0,5
10309,2.00,20대,1,1,0,0,5
10310,2.00,20대,0,1,1,0,4
10311,5.00,50대,0,1,0,0,5
10312,5.00,50대,1,1,1,0,4
10313,3.00,30대,0,1,0,1,5
10314,3.00,30대,0,1,0,0,4
10315,2.00,20대,1,1,0,0,5
10316,3.00,30대,1,1,0,0,5
10317,4.00,40대,0,1,1,0,4
10318,3.00,30대,0,1,0,0,5
10319,4.00,40대,0,0,0,0,4
10320,3.00,30대,0,1,1,0,4
10321,2.00,20대,1,1,0,0,5
10322,2.00,20대,1,1,0,1,5
10323,3.00,30대,1,1,0,0,5
10324,2.00,20대,1,1,0,0,5
10325,2.00,20대,0,1,0,0,4
10326,1.00,10대,0,1,0,0,5
10327,2.00,20대,1,1,0,1,5
10328,2.00,20대,1,1,0,0,5
10329,2.00,20대,1,1,0,0,5
10330,2.00,20대,1,1,1,0,5
10331,3.00,30대,1,1,0,0,5
10332,4.00,40대,1,1,0,0,5
10333,2.00,20대,1,1,0,0,5
10334,5.00,50대,1,1,0,1,4
10335,2.00,20대,1,1,0,0,4
10336,3.00,30대,1,1,0,0,5
10337,5.00,50대,1,1,0,0,5
10338,6.00,60대이상,0,1,0,1,3
10339,2.00,20대,1,1,0,0,5
10340,5.00,50대,0,1,0,0,5
10341,3.00,30대,0,1,0,0,4
10342,3.00,30대,0,1,1,0,5
10343,4.00,40대,0,1,0,0,5
10344,2.00,20대,0,1,0,0,4
10345,3.00,30대,0,1,0,0,5
10346,1.00,10대,0,1,0,0,5
10347,2.00,20대,1,1,0,0,5
10348,4.00,40대,0,1,0,1,5
10349,3.00,30대,0,1,0,0,5
10350,3.00,30대,1,1,0,0,5
10351,3.00,30대,0,1,0,0,5
10352,4.00,40대,0,0,0,0,4
10353,3.00,30대,0,1,0,0,4
10354,1.00,10대,0,0,0,1,3
10355,2.00,20대,0,1,0,1,5
10356,1.00,10대,1,0,0,0,2
10357,2.00,20대,1,1,0,1,5
10358,2.00,20대,1,1,1,0,5
10359,3.00,30대,0,1,1,0,5
10360,2.00,20대,1,1,0,0,4
10361,3.00,30대,0,1,0,0,5
10362,4.00,40대,1,0,0,0,4
10363,4.00,40대,1,1,0,0,4
10364,2.00,20대,0,0,0,0,4
10365,4.00,40대,0,0,0,0,5
10366,5.00,50대,1,1,0,0,5
10367,5.00,50대,1,0,0,0,5
10368,2.00,20대,1,1,0,0,5
10369,2.00,20대,1,0,0,0,5
10370,2.00,20대,1,0,0,0,5
10371,4.00,40대,0,1,0,1,5
10372,3.00,30대,1,1,0,0,5
10373,6.00,60대이상,0,0,0,0,4
10374,4.00,40대,1,1,0,1,4
10375,3.00,30대,1,1,0,1,4
10376,5.00,50대,1,1,0,0,4
10377,2.00,20대,1,0,0,1,5
10378,4.00,40대,1,1,0,0,5
10379,5.00,50대,1,1,0,1,5
10380,3.00,30대,0,1,0,0,5
10381,5.00,50대,1,1,0,0,5
10382,2.00,20대,0,1,0,0,5
10383,3.00,30대,0,0,0,0,4
10384,6.00,60대이상,1,0,1,0,5
10385,6.00,60대이상,1,0,1,0,5
10386,5.00,50대,1,0,1,0,2
10387,6.00,60대이상,0,0,1,0,5
10388,2.00,20대,0,1,0,0,5
10389,4.00,40대,1,1,0,0,4
10390,3.00,30대,1,1,0,0,5
10391,5.00,50대,0,1,0,0,4
10392,3.00,30대,0,0,0,0,5
10393,3.00,30대,1,1,0,0,5
10394,5.00,50대,1,1,0,0,5
10395,2.00,20대,0,1,0,0,3
10396,3.00,30대,1,0,0,0,4
10397,3.00,30대,1,1,0,1,5
10398,3.00,30대,1,1,0,0,5
10399,3.00,30대,0,1,0,0,5
10400,3.00,30대,1,1,1,0,5
10401,6.00,60대이상,0,1,0,0,4
10402,3.00,30대,1,1,0,0,5
10403,2.00,20대,1,1,0,0,5
10404,4.00,40대,0,1,0,0,5
10405,3.00,30대,1,1,0,0,5
10406,1.00,10대,1,1,0,0,5
10407,4.00,40대,1,1,0,0,3
10408,3.00,30대,1,1,0,0,4
10409,3.00,30대,1,1,0,0,4
10410,6.00,60대이상,0,0,0,0,5
10411,6.00,60대이상,1,1,0,0,5
10412,2.00,20대,1,1,1,0,5
10413,5.00,50대,1,1,0,0,4
10414,2.00,20대,1,1,0,0,5
10415,2.00,20대,1,0,0,0,5
10416,3.00,30대,1,1,0,1,3
10417,3.00,30대,1,1,0,0,5
10418,4.00,40대,1,1,0,0,5
10419,3.00,30대,0,1,0,0,4
10420,4.00,40대,1,1,0,0,4
10421,3.00,30대,1,1,0,0,5
10422,4.00,40대,0,1,0,0,4
10423,2.00,20대,0,1,0,0,4
10424,2.00,20대,0,1,0,0,4
10425,1.00,10대,0,1,0,0,4
10426,6.00,60대이상,0,1,0,0,4
10427,3.00,30대,1,1,0,0,5
10428,1.00,10대,0,1,1,0,5
10429,2.00,20대,1,1,0,0,5
10430,3.00,30대,1,1,1,0,4
10431,3.00,30대,0,1,0,1,4
10432,3.00,30대,1,1,0,0,5
10433,1.00,10대,1,1,0,0,5
10434,2.00,20대,1,1,0,1,5
10435,5.00,50대,1,1,0,0,4
10436,3.00,30대,1,1,1,0,4
10437,3.00,30대,0,1,0,0,5
10438,5.00,50대,1,1,1,0,4
10439,6.00,60대이상,1,1,0,0,5
10440,2.00,20대,0,1,0,1,5
10441,2.00,20대,1,1,1,0,5
10442,3.00,30대,0,1,0,0,5
10443,3.00,30대,0,1,0,0,5
10444,3.00,30대,0,1,0,0,4
10445,1.00,10대,0,0,0,0,4
10446,3.00,30대,1,1,0,0,4
10447,3.00,30대,1,1,0,1,5
10448,3.00,30대,1,0,0,1,4
10449,5.00,50대,1,0,1,0,5
10450,2.00,20대,0,0,0,0,4
10451,4.00,40대,0,0,0,0,4
10452,4.00,40대,1,0,0,0,5
10453,3.00,30대,1,0,0,1,4
10454,2.00,20대,1,0,0,0,5
10455,2.00,20대,1,1,0,0,5
10456,6.00,60대이상,1,1,1,0,5
10457,3.00,30대,0,1,0,0,5
10458,5.00,50대,0,0,1,0,4
10459,6.00,60대이상,1,1,0,0,5
