id,Q1,RQ1,Q3,Q3B1,Q3B2,Q3B3,Q4,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q4B1,Q4B2,Q4B3,Q5A01,Q5A02,Q5A03,Q5A04,Q5A05,Q5A06,Q5A07,Q5A08,Q5A09,Q5A10,Q5A11,Q5A12,Q5A13,Q5A14,Q5A15,Q5A16,Q5A17,KWON1,KWON2,KWON3,KWON4,KWON5,KWON6,KWON7,KWON8,서울박TOT,경기박TOT,인천박TOT,강원박TOT,대전박TOT,충북박TOT,충남박TOT,세종박TOT,경북박TOT,경남박TOT,대구박TOT,울산박TOT,부산박TOT,광주박TOT,전북박TOT,전남박TOT,제주박TOT,서울박60,경기박60,인천박60,강원박60,대전박60,충북박60,충남박60,세종박60,경북박60,경남박60,대구박60,울산박60,부산박60,광주박60,전북박60,전남박60,제주박60,서울일TOT,경기일TOT,인천일TOT,강원일TOT,대전일TOT,충북일TOT,충남일TOT,세종일TOT,경북일TOT,경남일TOT,대구일TOT,울산일TOT,부산일TOT,광주일TOT,전북일TOT,전남일TOT,제주일TOT,서울일61,경기일61,인천일61,강원일61,대전일61,충북일61,충남일61,세종일61,경북일61,경남일61,대구일61,울산일61,부산일61,광주일61,전북일61,전남일61,제주일61,Q2a1,Q2a2,MQ2A2_61,RQ2A2,Q11A$01,Q11A$02,Q11A$03,Q11A$04,Q11A$05,Q11A$06,Q11A$07,Q11A$08,Q11A$09,Q11A$10,Q11A$11,Q11A$12,Q11A$13,Q11A$14,Q11A$98,호텔숙박60,모텔숙박60,펜션숙박60,콘도숙박60,유스숙박60,야영숙박60,연수숙박60,한옥숙박60,게스숙박60,민박숙박60,휴양숙박60,친지숙박60,기타숙박60,Q11_1a01t,Q11_1a02t,Q11_1a03t,Q11_1a04t,Q11_1a05t,Q11_1a06t,Q11_1a07t,Q11_1a08t,Q11_1a09t,Q11_1a10t,Q11_1a11t,Q11_1a12t,Q11_1a13t,Q11_1a14t,Q11_1a15t,Q11_1a16t,Q11_1a17t,총액1인TOT,총액1인MIS,C총액1인MIS,DAYall평균,DAY평균,RDAY평균,Q7,Q8,Q9,D_MON,D_BUN,D_NAT,D_SEX,D_AGE,D_MOK,D_PLA,D_Q1,D_TYP
27722.0,5.00,4.00,4.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,15.0,,,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,1.00,2.00,,,,,,,59.00,290.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.00,291.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,350,,14.00,,,,,,,7.00,,,,,,,14.00,,,,,,,,,,,,,,,14.0,7.0,,,,,,,,,,,,,,,,22125.00,,98.00,63.21,,,5.0,5.0,5.0,8.00,3.00,2.00,2.00,2.00,4.00,1.00,4.00,
27723.0,4.00,4.00,2.0,1.0,3.0,13.0,1.0,1.0,2.0,3.0,4.0,,6.0,,,,,11.0,12.0,,,,,,11.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,8.00,,,,,,,,,,,,,,,,,7,8,8.00,3.00,1.00,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3000.00,3000.00,3.00,375.00,375.00,4.00,5.0,5.0,5.0,8.00,3.00,9.00,2.00,3.00,2.00,2.00,4.00,
27724.0,2.00,2.00,1.0,1.0,11.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,6,7,7.00,2.00,1.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3245.00,3245.00,4.00,463.57,463.57,4.00,5.0,5.0,5.0,8.00,3.00,2.00,2.00,3.00,1.00,1.00,2.00,1.00
27726.0,10.00,4.00,3.0,,,,1.0,1.0,2.0,3.0,,,6.0,,,,,,,,14.0,,,,1.0,2.0,3.0,1.0,2.0,3.0,,,,,,,,,,,,,,,1.00,2.00,3.00,,,,,,0.00,39.00,0.00,,,,,,,,,,,,,,,0.00,39.00,0.00,,,,,,,,,,,,,,,4.00,40.00,3.00,,,,,,,,,,,,,,,4.00,40.00,3.00,,,,,,,,,,,,,,,39,40,40.00,12.00,1.00,,,,,,,,,,,,,,,39.00,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,8850.00,8850.00,5.00,221.25,221.25,3.00,5.0,5.0,5.0,8.00,3.00,2.00,1.00,2.00,3.00,1.00,4.00,
27728.0,6.00,4.00,3.0,,,,1.0,,2.0,,,,,,,,,,,,14.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,135.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,136,,14.00,,,,,,,7.00,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,7531.08,7531.08,5.00,55.38,,,5.0,5.0,5.0,8.00,3.00,2.00,1.00,2.00,3.00,1.00,4.00,
27729.0,3.00,3.00,2.0,1.0,2.0,5.0,1.0,1.0,2.0,3.0,,,6.0,,8.0,,,11.0,,13.0,,,,,1.0,11.0,8.0,1.0,,,,,,,,,,,,13.0,,,,,1.00,,,,,6.00,,,53.00,,,,,,,,,,,,6.00,,,,,53.00,,,,,,,,,,,,6.00,,,,,54.00,,,,,,,,,,,,7.00,,,,,54.00,,,,,,,,,,,,7.00,,,,,59,60,60.00,12.00,1.00,,3.00,,,,,,,,,,,,,6.00,,53.00,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,5900.00,5900.00,5.00,98.33,98.33,2.00,5.0,5.0,5.0,8.00,3.00,2.00,1.00,3.00,2.00,1.00,3.00,1.00
27732.0,1.00,1.00,1.0,1.0,4.0,7.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,9.00,,,,,,,,,,,,,,,,,9.00,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,9,10,10.00,3.00,,,,,,,,,,,,,,14.00,,,,,,,,,,,,,,9.00,14.0,,,,,,,,,,,,,,,,,1539.45,1539.45,2.00,153.95,153.95,3.00,5.0,3.0,5.0,8.00,3.00,97.00,2.00,2.00,1.00,2.00,1.00,1.00
27734.0,5.00,4.00,4.0,,,,1.0,1.0,2.0,3.0,,,6.0,7.0,,9.0,,11.0,12.0,13.0,,15.0,,,11.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,209.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,210,,14.00,,,,,,,,,,,,,,14.00,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,8850.00,8850.00,5.00,42.14,,,5.0,4.0,4.0,8.00,3.00,2.00,2.00,2.00,4.00,1.00,4.00,
27735.0,10.00,4.00,1.0,1.0,11.0,12.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,29.00,,,,,,,,,,,,,,,,,29.00,,,,,,,,,,,,,,,,,30.00,,,,,,,,,,,,,,,,,30.00,,,,,,,,,,,,,,,,,29,30,30.00,11.00,,,3.00,,,,,,,,,,,,,,,29.00,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,4214.40,4214.40,4.00,140.48,140.48,3.00,5.0,5.0,5.0,8.00,3.00,8.00,1.00,3.00,1.00,1.00,4.00,1.00
27741.0,2.00,2.00,1.0,11.0,10.0,,1.0,,,3.0,4.0,5.0,,,,,,,,,,,,,3.0,4.0,5.0,1.0,,3.0,,,,,,,,,,,,,,,1.00,,3.00,,,,,,3.00,,3.00,,,,,,,,,,,,,,,3.00,,3.00,,,,,,,,,,,,,,,4.00,,4.00,,,,,,,,,,,,,,,4.00,,4.00,,,,,,,,,,,,,,,6,7,7.00,2.00,1.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,2339.40,2339.40,3.00,334.20,334.20,4.00,5.0,5.0,5.0,8.00,3.00,10.00,1.00,2.00,1.00,2.00,2.00,1.00
27742.0,2.00,2.00,1.0,10.0,12.0,11.0,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,11.0,,,,,,,1.0,2.0,4.0,1.0,,3.0,,,,,,,,,,,,,,,1.00,,3.00,,,,,,3.00,,3.00,,,,,,,,,,,,,,,3.00,,3.00,,,,,,,,,,,,,,,4.00,,4.00,,,,,,,,,,,,,,,4.00,,4.00,,,,,,,,,,,,,,,6,7,7.00,2.00,1.00,,,,,,,,9.00,,,,,,,3.00,,,,,,,,3.00,,,,,9.0,,1.0,,,,,,,,,,,,,,,3509.10,3509.10,4.00,501.30,501.30,5.00,5.0,3.0,5.0,8.00,3.00,10.00,2.00,3.00,1.00,2.00,2.00,
27743.0,3.00,3.00,6.0,,,,3.0,,,3.0,4.0,,,,,,,,,13.0,,,,,13.0,3.0,4.0,1.0,2.0,3.0,4.0,,,,,9.0,,,,,,,,,1.00,2.00,3.00,4.00,,6.00,,,0.00,3.00,0.00,2.00,,,,,1.00,,,,,,,,,0.00,3.00,0.00,2.00,,,,,1.00,,,,,,,,,3.00,3.00,1.00,3.00,,,,,2.00,,,,,,,,,3.00,3.00,1.00,3.00,,,,,2.00,,,,,,,,,6,7,7.00,2.00,1.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,2000.00,2000.00,2.00,285.71,285.71,3.00,5.0,5.0,5.0,8.00,3.00,7.00,1.00,3.00,6.00,2.00,3.00,
27744.0,4.00,4.00,3.0,,,,3.0,,,3.0,,,,,,,,,,13.0,,,,,2.0,1.0,13.0,1.0,2.0,,4.0,,,,,9.0,,,,,,,,,1.00,2.00,,4.00,,6.00,,,0.00,3.00,,2.00,,,,,1.00,,,,,,,,,0.00,3.00,,2.00,,,,,1.00,,,,,,,,,3.00,4.00,,3.00,,,,,2.00,,,,,,,,,3.00,4.00,,3.00,,,,,2.00,,,,,,,,,6,7,7.00,2.00,1.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,1300.00,1300.00,2.00,185.71,185.71,3.00,5.0,5.0,5.0,8.00,3.00,7.00,1.00,4.00,3.00,2.00,4.00,
27745.0,1.00,1.00,3.0,,,,2.0,1.0,2.0,3.0,4.0,,,,,,,,,,,15.0,,,4.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,1.00,2.00,,,,,,,0.00,14.00,,,,,,,,,,,,,,,,0.00,14.00,,,,,,,,,,,,,,,,2.00,15.00,,,,,,,,,,,,,,,,2.00,15.00,,,,,,,,,,,,,,,,14,15,15.00,11.00,,,,,,,7.00,,,,,,,,,,,,,,,14.00,,,,,,,,7.0,,,,,,,,,,,,,,,,5000.00,5000.00,4.00,333.33,333.33,4.00,4.0,5.0,5.0,8.00,3.00,9.00,2.00,2.00,3.00,1.00,1.00,
27746.0,20.00,4.00,1.0,1.0,2.0,10.0,1.0,1.0,2.0,3.0,4.0,,6.0,,,,,11.0,,,,,,,2.0,4.0,1.0,1.0,,,,,,,,,,,,13.0,,,,,1.00,,,,,6.00,,,2.00,,,,,,,,,,,,1.00,,,,,2.00,,,,,,,,,,,,1.00,,,,,3.00,,,,,,,,,,,,2.00,,,,,3.00,,,,,,,,,,,,2.00,,,,,3,4,4.00,2.00,1.00,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,1815.50,1815.50,2.00,453.88,453.88,4.00,5.0,5.0,5.0,8.00,3.00,4.00,1.00,5.00,1.00,2.00,4.00,1.00
27748.0,2.00,2.00,1.0,2.0,9.0,4.0,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,4.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,6,7,7.00,2.00,1.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2666.67,2666.67,3.00,380.95,380.95,4.00,4.0,4.0,5.0,8.00,3.00,17.00,2.00,3.00,1.00,2.00,2.00,
27749.0,1.00,1.00,1.0,3.0,2.0,7.0,1.0,,2.0,3.0,4.0,5.0,6.0,,,,,11.0,,,,,,,2.0,11.0,4.0,1.0,,,4.0,,,,,,,,,,,,,,1.00,,,4.00,,,,,6.00,,,0.00,,,,,,,,,,,,,,6.00,,,0.00,,,,,,,,,,,,,,7.00,,,1.00,,,,,,,,,,,,,,7.00,,,1.00,,,,,,,,,,,,,,6,7,7.00,2.00,1.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2666.67,2666.67,3.00,380.95,380.95,4.00,5.0,3.0,5.0,8.00,3.00,4.00,2.00,1.00,1.00,2.00,1.00,
27750.0,3.00,3.00,2.0,13.0,4.0,1.0,1.0,,,,4.0,,,,,,,11.0,,,,,,,4.0,11.0,,1.0,2.0,,,,,,,,,,,,,,,,1.00,2.00,,,,,,,25.00,3.00,,,,,,,,,,,,,,,,25.00,3.00,,,,,,,,,,,,,,,,26.00,4.00,,,,,,,,,,,,,,,,26.00,4.00,,,,,,,,,,,,,,,,28,29,29.00,11.00,,,3.00,,,,,,,,,12.00,,,,,,25.00,,,,,,,,,3.00,,3.0,12.0,,,,,,,,,,,,,,,,4214.40,4214.40,4.00,145.32,145.32,3.00,4.0,5.0,5.0,8.00,3.00,8.00,1.00,2.00,2.00,1.00,3.00,1.00
27756.0,2.00,2.00,1.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,3.0,4.0,6.0,1.0,,,,,,,,,,,,,,,,17.0,1.00,,,,,,,8.00,14.00,,,,,,,,,,,,,,,,1.00,14.00,,,,,,,,,,,,,,,,1.00,15.00,,,,,,,,,,,,,,,,2.00,15.00,,,,,,,,,,,,,,,,2.00,15,16,16.00,11.00,,,,,,,,,9.00,,,,,,,,,,,,,,,15.00,,,,,9.0,,,,,,,,,,,,,,,,9.0,4142.09,4142.09,4.00,258.88,258.88,3.00,5.0,5.0,5.0,8.00,3.00,17.00,2.00,5.00,1.00,1.00,2.00,1.00
27759.0,10.00,4.00,2.0,13.0,2.0,1.0,1.0,1.0,2.0,,4.0,,,,,,,,,,,,,,1.0,2.0,4.0,1.0,,3.0,,,,,,,,,,,,,,,1.00,,3.00,,,,,,9.00,,5.00,,,,,,,,,,,,,,,9.00,,5.00,,,,,,,,,,,,,,,10.00,,6.00,,,,,,,,,,,,,,,10.00,,6.00,,,,,,,,,,,,,,,14,15,15.00,11.00,1.00,,,,,,,,,,,,,14.00,,9.00,,,,,,,,,,,,5.00,1.0,,14.0,,,,,,,,,,,,,,,2500.00,2500.00,3.00,166.67,166.67,3.00,4.0,5.0,5.0,8.00,3.00,97.00,1.00,5.00,2.00,2.00,4.00,
27761.0,50.00,4.00,2.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,,,6.0,,,,,,,,,,,,1.0,6.0,3.0,1.0,,,,,,,,,,,,13.0,,,,,1.00,,,,,6.00,,,51.00,,,,,,,,,,,,6.00,,,,,51.00,,,,,,,,,,,,6.00,,,,,52.00,,,,,,,,,,,,7.00,,,,,52.00,,,,,,,,,,,,7.00,,,,,57,58,58.00,12.00,1.00,,,,,,,,,,,12.00,,,,6.00,,,,,,,,,,,51.00,,12.0,,,,,,,,,,,,1.0,,,,,10000.00,10000.00,5.00,172.41,172.41,3.00,5.0,5.0,5.0,8.00,3.00,9.00,1.00,3.00,2.00,2.00,4.00,1.00
27763.0,1.00,1.00,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,,6.0,,8.0,,,,,,,,,,2.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,20.00,,,,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,,,21.00,,,,,,,,,,,,,,,,,21.00,,,,,,,,,,,,,,,,,20,21,21.00,11.00,1.00,,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2565.75,2565.75,3.00,122.18,122.18,3.00,5.0,5.0,5.0,8.00,3.00,12.00,2.00,2.00,1.00,1.00,1.00,1.00
27766.0,1.00,1.00,2.0,13.0,,,1.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,17.0,1.00,,,,,,,8.00,4.00,,,,,,,,,,,,,,,,26.00,4.00,,,,,,,,,,,,,,,,26.00,5.00,,,,,,,,,,,,,,,,27.00,5.00,,,,,,,,,,,,,,,,27.00,30,31,31.00,12.00,1.00,,,,,,,,,,,12.00,,,,4.00,,,,,,,,,,,26.00,,1.0,,,,,,,,,,,,,,,,12.0,3000.00,3000.00,3.00,96.77,96.77,2.00,5.0,5.0,5.0,8.00,3.00,97.00,2.00,5.00,2.00,2.00,1.00,
27768.0,1.00,1.00,2.0,13.0,,,1.0,1.0,2.0,3.0,4.0,,6.0,,,,,11.0,,,,,,,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.00,2.00,,,,,,,5.00,5.00,,,,,,,,,,,,,,,,5.00,5.00,,,,,,,,,,,,,,,,6.00,6.00,,,,,,,,,,,,,,,,6.00,6.00,,,,,,,,,,,,,,,,10,11,11.00,11.00,1.00,,,,,,,,,,,12.00,,,,5.00,,,,,,,,,,,5.00,,1.0,12.0,,,,,,,,,,,,,,,,2000.00,2000.00,2.00,181.82,181.82,3.00,5.0,3.0,5.0,8.00,3.00,97.00,2.00,4.00,2.00,1.00,1.00,1.00
27769.0,3.00,3.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,2.0,,,,,,,,,,12.0,,,,,,1.00,2.00,,,,6.00,,,21.00,28.00,,,,,,,,,,2.00,,,,,,21.00,28.00,,,,,,,,,,2.00,,,,,,22.00,29.00,,,,,,,,,,3.00,,,,,,22.00,29.00,,,,,,,,,,3.00,,,,,,51,52,52.00,12.00,1.00,,,,,,,,,,,,,,,51.00,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,15000.00,,98.00,288.46,,,5.0,5.0,5.0,8.00,3.00,9.00,1.00,3.00,3.00,2.00,3.00,
27770.0,10.00,4.00,3.0,,,,1.0,1.0,2.0,,,,,,,,,,,,14.0,,,,1.0,2.0,,,,,,,,,,,,,,13.0,,,,,,,,,,6.00,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,2.00,,,,,1,2,2.00,1.00,1.00,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2178.60,2178.60,3.00,1089.30,1089.30,5.00,5.0,5.0,5.0,8.00,3.00,4.00,2.00,4.00,3.00,1.00,4.00,
27771.0,1.00,1.00,1.0,5.0,6.0,4.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,,,,11.0,12.0,,,,,,5.0,4.0,6.0,1.0,,,,,,,,,,,,,,,,17.0,1.00,,,,,,,8.00,26.00,,,,,,,,,,,,,,,,3.00,26.00,,,,,,,,,,,,,,,,3.00,27.00,,,,,,,,,,,,,,,,4.00,27.00,,,,,,,,,,,,,,,,4.00,29,30,30.00,11.00,1.00,,,,,,,,,,,,,,,29.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,6370.00,6370.00,5.00,212.33,212.33,3.00,5.0,5.0,5.0,8.00,3.00,3.00,2.00,2.00,1.00,1.00,1.00,1.00
27778.0,10.00,4.00,1.0,6.0,7.0,5.0,1.0,1.0,2.0,,,,,,8.0,9.0,,,,,,,,,9.0,8.0,2.0,1.0,,,,,,,,,10.0,,,,,,,,1.00,,,,,6.00,,,10.00,,,,,,,,,2.00,,,,,,,,10.00,,,,,,,,,2.00,,,,,,,,11.00,,,,,,,,,2.00,,,,,,,,11.00,,,,,,,,,2.00,,,,,,,,12,13,13.00,11.00,1.00,,,,,,,,,,,,,,,12.00,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,2178.60,2178.60,3.00,167.58,167.58,3.00,5.0,5.0,5.0,8.00,3.00,4.00,2.00,6.00,1.00,1.00,4.00,1.00
27782.0,1.00,1.00,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,4.00,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,4,5,5.00,2.00,1.00,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2178.60,2178.60,3.00,435.72,435.72,4.00,4.0,4.0,4.0,8.00,3.00,4.00,2.00,2.00,1.00,2.00,1.00,
27784.0,1.00,1.00,3.0,,,,1.0,1.0,2.0,,,,6.0,,,,,,,,14.0,,,,2.0,,,1.0,,,,,,,,,,,12.0,,,,,,1.00,,,,,6.00,,,1.00,,,,,,,,,,,1.00,,,,,,1.00,,,,,,,,,,,1.00,,,,,,1.00,,,,,,,,,,,1.00,,,,,,1.00,,,,,,,,,,,1.00,,,,,,2,3,3.00,1.00,1.00,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,3078.90,3078.90,4.00,1026.30,1026.30,5.00,4.0,4.0,4.0,8.00,3.00,8.00,1.00,3.00,3.00,1.00,1.00,
27787.0,3.00,3.00,2.0,13.0,4.0,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,,,,,,,,1.0,5.0,4.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,,,,,,,,,,6,7,7.00,2.00,,,3.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,2178.60,2178.60,3.00,311.23,311.23,4.00,4.0,3.0,4.0,8.00,3.00,4.00,1.00,6.00,2.00,1.00,3.00,1.00
27792.0,1.00,1.00,3.0,,,,1.0,,2.0,,4.0,5.0,6.0,,,,,,,,14.0,,,,5.0,6.0,4.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,10.00,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,11.00,,,,,,,,,,,,,,,,,11.00,,,,,,,,,,,,,,,,,10,11,11.00,11.00,1.00,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4000.00,4000.00,4.00,363.64,363.64,4.00,4.0,5.0,4.0,8.00,3.00,97.00,1.00,5.00,3.00,1.00,1.00,
27793.0,3.00,3.00,3.0,,,,1.0,,,3.0,,,,,,,,,,,14.0,,,,3.0,14.0,,,2.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,3.00,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,3,4,4.00,2.00,1.00,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,7000.00,7000.00,5.00,1750.00,1750.00,5.00,5.0,5.0,5.0,8.00,3.00,9.00,1.00,4.00,3.00,1.00,3.00,
27795.0,1.00,1.00,3.0,,,,3.0,,2.0,3.0,4.0,5.0,6.0,,,,,,,,14.0,,,,5.0,6.0,4.0,1.0,,3.0,,5.0,6.0,7.0,,,,,,,,,,,1.00,,3.00,,5.00,,,,5.00,,0.00,,0.00,0.00,0.00,,,,,,,,,,,5.00,,0.00,,0.00,0.00,0.00,,,,,,,,,,,6.00,,1.00,,1.00,1.00,1.00,,,,,,,,,,,6.00,,1.00,,1.00,1.00,1.00,,,,,,,,,,,5,6,6.00,2.00,1.00,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2904.80,2904.80,3.00,484.13,484.13,4.00,5.0,5.0,5.0,8.00,3.00,4.00,2.00,3.00,3.00,1.00,1.00,
27797.0,1.00,1.00,1.0,2.0,1.0,,1.0,,2.0,3.0,4.0,5.0,6.0,,8.0,,,11.0,,,,,,,2.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,10.00,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,11.00,,,,,,,,,,,,,,,,,11.00,,,,,,,,,,,,,,,,,10,11,11.00,11.00,1.00,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3500.00,3500.00,4.00,318.18,318.18,4.00,5.0,5.0,5.0,8.00,3.00,97.00,2.00,5.00,1.00,2.00,1.00,
27798.0,1.00,1.00,4.0,,,,1.0,,2.0,3.0,4.0,5.0,6.0,,8.0,,,11.0,,,,15.0,,,5.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,10.00,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,11.00,,,,,,,,,,,,,,,,,11.00,,,,,,,,,,,,,,,,,10,11,11.00,11.00,1.00,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3500.00,3500.00,4.00,318.18,318.18,4.00,5.0,5.0,5.0,8.00,3.00,97.00,2.00,2.00,4.00,2.00,1.00,
27800.0,1.00,1.00,1.0,13.0,4.0,1.0,1.0,1.0,2.0,3.0,4.0,,,,,,,11.0,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,9.00,,,,,,,,,,,,,,,,,9.00,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,10.00,,,,,,,,,,,,,,,,,9,10,10.00,3.00,1.00,,,,,,,,,,,,,,,9.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2178.60,2178.60,3.00,217.86,217.86,3.00,4.0,5.0,4.0,8.00,3.00,4.00,2.00,4.00,1.00,1.00,1.00,
27802.0,2.00,2.00,3.0,,,,1.0,,,,,,,,,,,,,,14.0,,,,14.0,,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,4.00,,,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,,,,,,,,,,4,5,5.00,2.00,1.00,,,,,,,,,,,,,,,4.00,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,4000.00,4000.00,4.00,800.00,800.00,5.00,4.0,4.0,4.0,8.00,3.00,9.00,2.00,5.00,3.00,2.00,2.00,
